recv[559] = -0.821481, LLR [559] = 0.000000
recv[560] = 0.983700, LLR [560] = 0.000000
recv[561] = 1.108037, LLR [561] = 0.000000
recv[562] = 0.957199, LLR [562] = 0.000000
recv[563] = -0.805721, LLR [563] = 0.000000
recv[564] = -0.975526, LLR [564] = 0.000000
recv[565] = 0.868424, LLR [565] = 0.000000
recv[566] = -1.221248, LLR [566] = 0.000000
recv[567] = 0.858032, LLR [567] = 0.000000
recv[568] = 1.227069, LLR [568] = 0.000000
recv[569] = 1.055814, LLR [569] = 0.000000
recv[570] = 0.903547, LLR [570] = 0.000000
recv[571] = -0.992266, LLR [571] = 0.000000
recv[572] = -0.744096, LLR [572] = 0.000000
recv[573] = -1.046484, LLR [573] = 0.000000
recv[574] = -1.035911, LLR [574] = 0.000000
recv[575] = 1.053994, LLR [575] = 0.000000
recv[576] = 0.964531, LLR [576] = 0.000000
recv[577] = -1.037402, LLR [577] = 0.000000
recv[578] = -1.144218, LLR [578] = 0.000000
recv[579] = 1.072908, LLR [579] = 0.000000
recv[580] = 0.959233, LLR [580] = 0.000000
recv[581] = -0.866576, LLR [581] = 0.000000
recv[582] = 0.984015, LLR [582] = 0.000000
recv[583] = 0.989596, LLR [583] = 0.000000
recv[584] = -0.872811, LLR [584] = 0.000000
recv[585] = -1.024538, LLR [585] = 0.000000
recv[586] = -0.908737, LLR [586] = 0.000000
recv[587] = -0.972830, LLR [587] = 0.000000
recv[588] = -0.943014, LLR [588] = 0.000000
recv[589] = -0.939907, LLR [589] = 0.000000
recv[590] = -1.055064, LLR [590] = 0.000000
recv[591] = -1.157380, LLR [591] = 0.000000
recv[592] = -0.935169, LLR [592] = 0.000000
recv[593] = -0.981081, LLR [593] = 0.000000
recv[594] = 0.942874, LLR [594] = 0.000000
recv[595] = 0.990979, LLR [595] = 0.000000
recv[596] = -0.978107, LLR [596] = 0.000000
recv[597] = -1.003776, LLR [597] = 0.000000
recv[598] = -0.988819, LLR [598] = 0.000000
recv[599] = 1.098760, LLR [599] = 0.000000
recv[600] = 1.076821, LLR [600] = 0.000000
recv[601] = 0.764502, LLR [601] = 0.000000
recv[602] = 0.912735, LLR [602] = 0.000000
recv[603] = -1.006157, LLR [603] = 0.000000
recv[604] = -1.109659, LLR [604] = 0.000000
recv[605] = -0.903186, LLR [605] = 0.000000
recv[606] = -0.848416, LLR [606] = 0.000000
recv[607] = 1.056533, LLR [607] = 0.000000
recv[608] = -0.959730, LLR [608] = 0.000000
recv[609] = 0.978449, LLR [609] = 0.000000
recv[610] = -0.932841, LLR [610] = 0.000000
recv[611] = -1.017996, LLR [611] = 0.000000
recv[612] = -0.991669, LLR [612] = 0.000000
recv[613] = -0.924964, LLR [613] = 0.000000
recv[614] = -1.066765, LLR [614] = 0.000000
recv[615] = -1.018373, LLR [615] = 0.000000
recv[616] = -0.900838, LLR [616] = 0.000000
recv[617] = -1.017151, LLR [617] = 0.000000
recv[618] = 0.984859, LLR [618] = 0.000000
recv[619] = 0.951250, LLR [619] = 0.000000
recv[620] = 1.022089, LLR [620] = 0.000000
recv[621] = 0.996111, LLR [621] = 0.000000
recv[622] = 1.004873, LLR [622] = 0.000000
recv[623] = -1.048584, LLR [623] = 0.000000
recv[624] = -1.045231, LLR [624] = 0.000000
recv[625] = 0.927470, LLR [625] = 0.000000
recv[626] = 1.016575, LLR [626] = 0.000000
recv[627] = 0.896436, LLR [627] = 0.000000
recv[628] = -0.876813, LLR [628] = 0.000000
recv[629] = -0.859687, LLR [629] = 0.000000
recv[630] = -0.783042, LLR [630] = 0.000000
recv[631] = -1.029063, LLR [631] = 0.000000
recv[632] = 0.880922, LLR [632] = 0.000000
recv[633] = -0.964656, LLR [633] = 0.000000
recv[634] = 0.923633, LLR [634] = 0.000000
recv[635] = -1.034968, LLR [635] = 0.000000
recv[636] = -0.900343, LLR [636] = 0.000000
recv[637] = -1.056384, LLR [637] = 0.000000
recv[638] = 1.083351, LLR [638] = 0.000000
recv[639] = -1.140413, LLR [639] = 0.000000
recv[640] = -0.828674, LLR [640] = 0.000000
recv[641] = -1.051540, LLR [641] = 0.000000
recv[642] = -1.100983, LLR [642] = 0.000000
recv[643] = -1.084793, LLR [643] = 0.000000
recv[644] = 0.917710, LLR [644] = 0.000000
recv[645] = -0.852792, LLR [645] = 0.000000
recv[646] = 0.860618, LLR [646] = 0.000000
recv[647] = -1.051918, LLR [647] = 0.000000
recv[648] = 0.967128, LLR [648] = 0.000000
recv[649] = -0.906535, LLR [649] = 0.000000
recv[650] = 0.948879, LLR [650] = 0.000000
recv[651] = 0.824296, LLR [651] = 0.000000
recv[652] = 0.965759, LLR [652] = 0.000000
recv[653] = 0.967009, LLR [653] = 0.000000
recv[654] = -0.962027, LLR [654] = 0.000000
recv[655] = -1.065856, LLR [655] = 0.000000
recv[656] = 1.076859, LLR [656] = 0.000000
recv[657] = 1.231513, LLR [657] = 0.000000
recv[658] = -0.948934, LLR [658] = 0.000000
recv[659] = -0.919228, LLR [659] = 0.000000
recv[660] = 1.024923, LLR [660] = 0.000000
recv[661] = -1.046159, LLR [661] = 0.000000
recv[662] = -0.931764, LLR [662] = 0.000000
recv[663] = -0.971102, LLR [663] = 0.000000
recv[664] = -0.962926, LLR [664] = 0.000000
recv[665] = -1.073697, LLR [665] = 0.000000
recv[666] = -0.990278, LLR [666] = 0.000000
recv[667] = -1.053975, LLR [667] = 0.000000
recv[668] = -0.922382, LLR [668] = 0.000000
recv[669] = 0.980408, LLR [669] = 0.000000
recv[670] = -0.964667, LLR [670] = 0.000000
recv[671] = 1.044099, LLR [671] = 0.000000
recv[672] = 1.115317, LLR [672] = 0.000000
recv[673] = -0.901859, LLR [673] = 0.000000
recv[674] = -0.889589, LLR [674] = 0.000000
recv[675] = -1.079623, LLR [675] = 0.000000
recv[676] = -1.043425, LLR [676] = 0.000000
recv[677] = -1.104936, LLR [677] = 0.000000
recv[678] = 0.966020, LLR [678] = 0.000000
recv[679] = -0.915612, LLR [679] = 0.000000
recv[680] = -0.964523, LLR [680] = 0.000000
recv[681] = 1.015825, LLR [681] = 0.000000
recv[682] = 1.080369, LLR [682] = 0.000000
recv[683] = -1.121278, LLR [683] = 0.000000
recv[684] = -1.081909, LLR [684] = 0.000000
recv[685] = -0.762137, LLR [685] = 0.000000
recv[686] = 1.040899, LLR [686] = 0.000000
recv[687] = 0.878685, LLR [687] = 0.000000
recv[688] = -0.759422, LLR [688] = 0.000000
recv[689] = -0.967310, LLR [689] = 0.000000
recv[690] = -0.990561, LLR [690] = 0.000000
recv[691] = 1.063294, LLR [691] = 0.000000
recv[692] = 0.976770, LLR [692] = 0.000000
recv[693] = 1.044553, LLR [693] = 0.000000
recv[694] = 0.952109, LLR [694] = 0.000000
recv[695] = 0.951245, LLR [695] = 0.000000
recv[696] = -1.028067, LLR [696] = 0.000000
recv[697] = 1.042691, LLR [697] = 0.000000
recv[698] = 0.994596, LLR [698] = 0.000000
recv[699] = -0.790110, LLR [699] = 0.000000
recv[700] = 1.089487, LLR [700] = 0.000000
recv[701] = 1.058564, LLR [701] = 0.000000
recv[702] = -1.020514, LLR [702] = 0.000000
recv[703] = 1.115753, LLR [703] = 0.000000
recv[704] = -0.983431, LLR [704] = 0.000000
recv[705] = 0.812198, LLR [705] = 0.000000
recv[706] = 1.110567, LLR [706] = 0.000000
recv[707] = 0.929284, LLR [707] = 0.000000
recv[708] = -0.992899, LLR [708] = 0.000000
recv[709] = -0.927994, LLR [709] = 0.000000
recv[710] = 1.015296, LLR [710] = 0.000000
recv[711] = 0.995801, LLR [711] = 0.000000
recv[712] = -1.049027, LLR [712] = 0.000000
recv[713] = 0.907356, LLR [713] = 0.000000
recv[714] = 0.932450, LLR [714] = 0.000000
recv[715] = 1.090719, LLR [715] = 0.000000
recv[716] = 1.134015, LLR [716] = 0.000000
recv[717] = 1.003639, LLR [717] = 0.000000
recv[718] = 1.015055, LLR [718] = 0.000000
recv[719] = -1.094316, LLR [719] = 0.000000
recv[720] = -0.908755, LLR [720] = 0.000000
recv[721] = -1.078509, LLR [721] = 0.000000
recv[722] = -0.927336, LLR [722] = 0.000000
recv[723] = 1.108661, LLR [723] = 0.000000
recv[724] = 1.000063, LLR [724] = 0.000000
recv[725] = 0.944689, LLR [725] = 0.000000
recv[726] = 1.093881, LLR [726] = 0.000000
recv[727] = -0.985050, LLR [727] = 0.000000
recv[728] = 1.029973, LLR [728] = 0.000000
recv[729] = 0.925002, LLR [729] = 0.000000
recv[730] = 0.803326, LLR [730] = 0.000000
recv[731] = 1.106681, LLR [731] = 0.000000
recv[732] = 1.012581, LLR [732] = 0.000000
recv[733] = -0.905138, LLR [733] = 0.000000
recv[734] = -1.017320, LLR [734] = 0.000000
recv[735] = -1.016733, LLR [735] = 0.000000
recv[736] = -0.917814, LLR [736] = 0.000000
recv[737] = 0.842485, LLR [737] = 0.000000
recv[738] = -1.194169, LLR [738] = 0.000000
recv[739] = 0.918296, LLR [739] = 0.000000
recv[740] = -0.976608, LLR [740] = 0.000000
recv[741] = -0.992852, LLR [741] = 0.000000
recv[742] = -0.964736, LLR [742] = 0.000000
recv[743] = 1.040249, LLR [743] = 0.000000
recv[744] = 1.097558, LLR [744] = 0.000000
recv[745] = -1.064459, LLR [745] = 0.000000
recv[746] = -0.781969, LLR [746] = 0.000000
recv[747] = -0.970329, LLR [747] = 0.000000
recv[748] = -1.020039, LLR [748] = 0.000000
recv[749] = -1.052725, LLR [749] = 0.000000
recv[750] = -0.813877, LLR [750] = 0.000000
recv[751] = -1.067781, LLR [751] = 0.000000
recv[752] = 0.859872, LLR [752] = 0.000000
recv[753] = -0.946338, LLR [753] = 0.000000
recv[754] = -1.073321, LLR [754] = 0.000000
recv[755] = -1.129519, LLR [755] = 0.000000
recv[756] = 0.915199, LLR [756] = 0.000000
recv[757] = -1.049846, LLR [757] = 0.000000
recv[758] = 1.000649, LLR [758] = 0.000000
recv[759] = -1.222602, LLR [759] = 0.000000
recv[760] = 0.969846, LLR [760] = 0.000000
recv[761] = -0.897604, LLR [761] = 0.000000
recv[762] = 0.969027, LLR [762] = 0.000000
recv[763] = -0.855286, LLR [763] = 0.000000
recv[764] = -1.087422, LLR [764] = 0.000000
recv[765] = -1.029714, LLR [765] = 0.000000
recv[766] = 0.825771, LLR [766] = 0.000000
recv[767] = 1.007516, LLR [767] = 0.000000
recv[768] = 0.979584, LLR [768] = 0.000000
recv[769] = -0.963610, LLR [769] = 0.000000
recv[770] = -0.924889, LLR [770] = 0.000000
recv[771] = 1.140401, LLR [771] = 0.000000
recv[772] = -1.081037, LLR [772] = 0.000000
recv[773] = 1.060736, LLR [773] = 0.000000
recv[774] = 0.895141, LLR [774] = 0.000000
recv[775] = 0.980667, LLR [775] = 0.000000
recv[776] = 1.115141, LLR [776] = 0.000000
recv[777] = -1.085018, LLR [777] = 0.000000
recv[778] = -0.945696, LLR [778] = 0.000000
recv[779] = 0.884395, LLR [779] = 0.000000
recv[780] = -1.026720, LLR [780] = 0.000000
recv[781] = 1.154918, LLR [781] = 0.000000
recv[782] = 1.103513, LLR [782] = 0.000000
recv[783] = 0.883190, LLR [783] = 0.000000
recv[784] = -1.009841, LLR [784] = 0.000000
recv[785] = -0.850432, LLR [785] = 0.000000
recv[786] = 1.101158, LLR [786] = 0.000000
recv[787] = 1.091046, LLR [787] = 0.000000
recv[788] = -0.872398, LLR [788] = 0.000000
recv[789] = 1.010075, LLR [789] = 0.000000
recv[790] = 1.045499, LLR [790] = 0.000000
recv[791] = 1.048338, LLR [791] = 0.000000
recv[792] = -0.955587, LLR [792] = 0.000000
recv[793] = 1.025791, LLR [793] = 0.000000
recv[794] = -1.063839, LLR [794] = 0.000000
recv[795] = -1.067490, LLR [795] = 0.000000
recv[796] = -0.924638, LLR [796] = 0.000000
recv[797] = 0.996520, LLR [797] = 0.000000
recv[798] = -1.010640, LLR [798] = 0.000000
recv[799] = -1.012943, LLR [799] = 0.000000
recv[800] = -1.024105, LLR [800] = 0.000000
recv[801] = -0.775308, LLR [801] = 0.000000
recv[802] = -0.789823, LLR [802] = 0.000000
recv[803] = 0.930125, LLR [803] = 0.000000
recv[804] = 0.947875, LLR [804] = 0.000000
recv[805] = 0.913121, LLR [805] = 0.000000
recv[806] = -0.915452, LLR [806] = 0.000000
recv[807] = -1.028843, LLR [807] = 0.000000
recv[808] = 0.874512, LLR [808] = 0.000000
recv[809] = 1.102926, LLR [809] = 0.000000
recv[810] = -1.029338, LLR [810] = 0.000000
recv[811] = 1.069484, LLR [811] = 0.000000
recv[812] = -0.998403, LLR [812] = 0.000000
recv[813] = 1.104879, LLR [813] = 0.000000
recv[814] = -0.985610, LLR [814] = 0.000000
recv[815] = -0.864318, LLR [815] = 0.000000
recv[816] = 1.043800, LLR [816] = 0.000000
recv[817] = 1.031330, LLR [817] = 0.000000
recv[818] = 1.048767, LLR [818] = 0.000000
recv[819] = 0.943268, LLR [819] = 0.000000
recv[820] = -1.110651, LLR [820] = 0.000000
recv[821] = -0.904370, LLR [821] = 0.000000
recv[822] = -0.984391, LLR [822] = 0.000000
recv[823] = 1.199120, LLR [823] = 0.000000
recv[824] = 1.072667, LLR [824] = 0.000000
recv[825] = 0.995293, LLR [825] = 0.000000
recv[826] = -1.191106, LLR [826] = 0.000000
recv[827] = -0.926991, LLR [827] = 0.000000
recv[828] = 1.167589, LLR [828] = 0.000000
recv[829] = -1.067495, LLR [829] = 0.000000
recv[830] = -0.992530, LLR [830] = 0.000000
recv[831] = -1.183793, LLR [831] = 0.000000
recv[832] = 1.060295, LLR [832] = 0.000000
recv[833] = -1.036127, LLR [833] = 0.000000
recv[834] = -1.036525, LLR [834] = 0.000000
recv[835] = -1.085930, LLR [835] = 0.000000
recv[836] = -1.086438, LLR [836] = 0.000000
recv[837] = -0.863646, LLR [837] = 0.000000
recv[838] = -1.052259, LLR [838] = 0.000000
recv[839] = -1.125388, LLR [839] = 0.000000
recv[840] = 0.915730, LLR [840] = 0.000000
recv[841] = 0.927722, LLR [841] = 0.000000
recv[842] = 1.010728, LLR [842] = 0.000000
recv[843] = 0.931401, LLR [843] = 0.000000
recv[844] = -1.168351, LLR [844] = 0.000000
recv[845] = 0.947619, LLR [845] = 0.000000
recv[846] = -0.971739, LLR [846] = 0.000000
recv[847] = 1.087688, LLR [847] = 0.000000
recv[848] = -1.092652, LLR [848] = 0.000000
recv[849] = 0.906686, LLR [849] = 0.000000
recv[850] = 1.121524, LLR [850] = 0.000000
recv[851] = 0.867844, LLR [851] = 0.000000
recv[852] = 1.059639, LLR [852] = 0.000000
recv[853] = 0.984367, LLR [853] = 0.000000
recv[854] = 0.993160, LLR [854] = 0.000000
recv[855] = 0.833779, LLR [855] = 0.000000
recv[856] = 1.021795, LLR [856] = 0.000000
recv[857] = 1.154441, LLR [857] = 0.000000
recv[858] = -0.888700, LLR [858] = 0.000000
recv[859] = -1.013034, LLR [859] = 0.000000
recv[860] = 1.153516, LLR [860] = 0.000000
recv[861] = -0.933316, LLR [861] = 0.000000
recv[862] = -1.076562, LLR [862] = 0.000000
recv[863] = -0.971470, LLR [863] = 0.000000
recv[864] = -1.002928, LLR [864] = 0.000000
recv[865] = 0.951312, LLR [865] = 0.000000
recv[866] = -1.051613, LLR [866] = 0.000000
recv[867] = 0.864888, LLR [867] = 0.000000
recv[868] = -1.122508, LLR [868] = 0.000000
recv[869] = -0.998362, LLR [869] = 0.000000
recv[870] = -0.942747, LLR [870] = 0.000000
recv[871] = -0.989175, LLR [871] = 0.000000
recv[872] = -0.965234, LLR [872] = 0.000000
recv[873] = -1.263845, LLR [873] = 0.000000
recv[874] = 1.030873, LLR [874] = 0.000000
recv[875] = 0.901650, LLR [875] = 0.000000
recv[876] = -1.082976, LLR [876] = 0.000000
recv[877] = 0.832471, LLR [877] = 0.000000
recv[878] = -1.010098, LLR [878] = 0.000000
recv[879] = 1.122241, LLR [879] = 0.000000
recv[880] = 0.953494, LLR [880] = 0.000000
recv[881] = -0.979567, LLR [881] = 0.000000
recv[882] = -1.012594, LLR [882] = 0.000000
recv[883] = 1.156161, LLR [883] = 0.000000
recv[884] = -0.940893, LLR [884] = 0.000000
recv[885] = 0.928049, LLR [885] = 0.000000
recv[886] = -1.131979, LLR [886] = 0.000000
recv[887] = 0.907197, LLR [887] = 0.000000
recv[888] = -1.029016, LLR [888] = 0.000000
recv[889] = 0.879895, LLR [889] = 0.000000
recv[890] = 1.066118, LLR [890] = 0.000000
recv[891] = -1.047482, LLR [891] = 0.000000
recv[892] = -1.074216, LLR [892] = 0.000000
recv[893] = 0.855267, LLR [893] = 0.000000
recv[894] = -0.954968, LLR [894] = 0.000000
recv[895] = -0.994804, LLR [895] = 0.000000
recv[896] = 0.855101, LLR [896] = 0.000000
recv[897] = -1.147950, LLR [897] = 0.000000
recv[898] = 1.027029, LLR [898] = 0.000000
recv[899] = -0.873966, LLR [899] = 0.000000
recv[900] = -1.084580, LLR [900] = 0.000000
recv[901] = -0.987550, LLR [901] = 0.000000
recv[902] = 0.981734, LLR [902] = 0.000000
recv[903] = 0.905764, LLR [903] = 0.000000
recv[904] = -1.127151, LLR [904] = 0.000000
recv[905] = -1.105067, LLR [905] = 0.000000
recv[906] = 0.908926, LLR [906] = 0.000000
recv[907] = 1.007945, LLR [907] = 0.000000
recv[908] = 1.097595, LLR [908] = 0.000000
recv[909] = 1.044872, LLR [909] = 0.000000
recv[910] = 0.946129, LLR [910] = 0.000000
recv[911] = 1.051918, LLR [911] = 0.000000
recv[912] = -1.013196, LLR [912] = 0.000000
recv[913] = 1.083849, LLR [913] = 0.000000
recv[914] = 0.942112, LLR [914] = 0.000000
recv[915] = 1.049580, LLR [915] = 0.000000
recv[916] = 0.835047, LLR [916] = 0.000000
recv[917] = -0.954847, LLR [917] = 0.000000
recv[918] = -1.043118, LLR [918] = 0.000000
recv[919] = 1.003748, LLR [919] = 0.000000
recv[920] = 0.911049, LLR [920] = 0.000000
recv[921] = 0.943695, LLR [921] = 0.000000
recv[922] = -1.014362, LLR [922] = 0.000000
recv[923] = 0.988725, LLR [923] = 0.000000
recv[924] = -0.938678, LLR [924] = 0.000000
recv[925] = 0.973034, LLR [925] = 0.000000
recv[926] = 0.943341, LLR [926] = 0.000000
recv[927] = 0.991677, LLR [927] = 0.000000
recv[928] = 0.864643, LLR [928] = 0.000000
recv[929] = 0.919034, LLR [929] = 0.000000
recv[930] = 0.860782, LLR [930] = 0.000000
recv[931] = 0.897386, LLR [931] = 0.000000
recv[932] = -1.058335, LLR [932] = 0.000000
recv[933] = 1.208460, LLR [933] = 0.000000
recv[934] = -0.911980, LLR [934] = 0.000000
recv[935] = 0.993243, LLR [935] = 0.000000
recv[936] = -0.845921, LLR [936] = 0.000000
recv[937] = 1.022522, LLR [937] = 0.000000
recv[938] = 0.888427, LLR [938] = 0.000000
recv[939] = -0.884381, LLR [939] = 0.000000
recv[940] = 1.014672, LLR [940] = 0.000000
recv[941] = 0.958718, LLR [941] = 0.000000
recv[942] = -0.987329, LLR [942] = 0.000000
recv[943] = 1.110489, LLR [943] = 0.000000
recv[944] = 1.115977, LLR [944] = 0.000000
recv[945] = -0.980689, LLR [945] = 0.000000
recv[946] = 1.149189, LLR [946] = 0.000000
recv[947] = -0.893330, LLR [947] = 0.000000
recv[948] = 1.039086, LLR [948] = 0.000000
recv[949] = -1.009221, LLR [949] = 0.000000
recv[950] = 0.979059, LLR [950] = 0.000000
recv[951] = 0.949848, LLR [951] = 0.000000
recv[952] = -0.979776, LLR [952] = 0.000000
recv[953] = -0.935624, LLR [953] = 0.000000
recv[954] = -0.908166, LLR [954] = 0.000000
recv[955] = -0.871842, LLR [955] = 0.000000
recv[956] = 0.943828, LLR [956] = 0.000000
recv[957] = -0.979057, LLR [957] = 0.000000
recv[958] = -0.965817, LLR [958] = 0.000000
recv[959] = 1.100211, LLR [959] = 0.000000
recv[960] = -1.057330, LLR [960] = 0.000000
recv[961] = -1.094147, LLR [961] = 0.000000
recv[962] = 1.124957, LLR [962] = 0.000000
recv[963] = 0.982451, LLR [963] = 0.000000
recv[964] = 0.989562, LLR [964] = 0.000000
recv[965] = 1.044864, LLR [965] = 0.000000
recv[966] = -1.000370, LLR [966] = 0.000000
recv[967] = -1.066942, LLR [967] = 0.000000
recv[968] = -0.992912, LLR [968] = 0.000000
recv[969] = -0.850320, LLR [969] = 0.000000
recv[970] = -0.994869, LLR [970] = 0.000000
recv[971] = -0.951524, LLR [971] = 0.000000
recv[972] = 0.895969, LLR [972] = 0.000000
recv[973] = 1.003915, LLR [973] = 0.000000
recv[974] = 0.926835, LLR [974] = 0.000000
recv[975] = -0.952024, LLR [975] = 0.000000
recv[976] = 1.023594, LLR [976] = 0.000000
recv[977] = -0.926630, LLR [977] = 0.000000
recv[978] = -0.994378, LLR [978] = 0.000000
recv[979] = 1.040111, LLR [979] = 0.000000
recv[980] = -0.926515, LLR [980] = 0.000000
recv[981] = -0.855730, LLR [981] = 0.000000
recv[982] = -1.035016, LLR [982] = 0.000000
recv[983] = -0.936902, LLR [983] = 0.000000
recv[984] = 1.051297, LLR [984] = 0.000000
recv[985] = -1.114102, LLR [985] = 0.000000
recv[986] = -0.920511, LLR [986] = 0.000000
recv[987] = -0.919577, LLR [987] = 0.000000
recv[988] = -1.014846, LLR [988] = 0.000000
recv[989] = 1.027708, LLR [989] = 0.000000
recv[990] = -0.842512, LLR [990] = 0.000000
recv[991] = 1.110431, LLR [991] = 0.000000
recv[992] = 0.914328, LLR [992] = 0.000000
recv[993] = -1.061579, LLR [993] = 0.000000
recv[994] = -1.030548, LLR [994] = 0.000000
recv[995] = -0.957387, LLR [995] = 0.000000
recv[996] = 0.931163, LLR [996] = 0.000000
recv[997] = -0.975731, LLR [997] = 0.000000
recv[998] = -1.005840, LLR [998] = 0.000000
recv[999] = 1.102660, LLR [999] = 0.000000
recv[1000] = -1.008973, LLR [1000] = 0.000000
recv[1001] = -1.040014, LLR [1001] = 0.000000
recv[1002] = -1.040669, LLR [1002] = 0.000000
recv[1003] = 1.074728, LLR [1003] = 0.000000
recv[1004] = 0.921125, LLR [1004] = 0.000000
recv[1005] = 1.137841, LLR [1005] = 0.000000
recv[1006] = 0.984443, LLR [1006] = 0.000000
recv[1007] = -1.092721, LLR [1007] = 0.000000
recv[1008] = -0.936252, LLR [1008] = 0.000000
recv[1009] = 1.005702, LLR [1009] = 0.000000
recv[1010] = 0.976181, LLR [1010] = 0.000000
recv[1011] = -1.221241, LLR [1011] = 0.000000
recv[1012] = 1.010758, LLR [1012] = 0.000000
recv[1013] = 0.980991, LLR [1013] = 0.000000
recv[1014] = 0.881348, LLR [1014] = 0.000000
recv[1015] = -0.858277, LLR [1015] = 0.000000
recv[1016] = -0.943275, LLR [1016] = 0.000000
recv[1017] = 0.972521, LLR [1017] = 0.000000
recv[1018] = 0.950210, LLR [1018] = 0.000000
recv[1019] = 1.102051, LLR [1019] = 0.000000
recv[1020] = 0.939762, LLR [1020] = 0.000000
recv[1021] = 0.986029, LLR [1021] = 0.000000
recv[1022] = -1.128697, LLR [1022] = 0.000000
recv[1023] = -0.950154, LLR [1023] = 0.000000
recv[1024] = 1.186780, LLR [1024] = 0.000000
recv[1025] = 0.900113, LLR [1025] = 0.000000
recv[1026] = 1.003770, LLR [1026] = 0.000000
recv[1027] = -0.982832, LLR [1027] = 0.000000
recv[1028] = -1.155422, LLR [1028] = 0.000000
recv[1029] = -0.925030, LLR [1029] = 0.000000
recv[1030] = 1.128368, LLR [1030] = 0.000000
recv[1031] = 1.178644, LLR [1031] = 0.000000
recv[1032] = -1.064472, LLR [1032] = 0.000000
recv[1033] = -0.963390, LLR [1033] = 0.000000
recv[1034] = -0.948612, LLR [1034] = 0.000000
recv[1035] = 1.028110, LLR [1035] = 0.000000
recv[1036] = -1.122734, LLR [1036] = 0.000000
recv[1037] = 0.945751, LLR [1037] = 0.000000
recv[1038] = -0.934052, LLR [1038] = 0.000000
recv[1039] = -1.111259, LLR [1039] = 0.000000
recv[1040] = 1.147362, LLR [1040] = 0.000000
recv[1041] = 1.042119, LLR [1041] = 0.000000
recv[1042] = -1.000988, LLR [1042] = 0.000000
recv[1043] = -0.838050, LLR [1043] = 0.000000
recv[1044] = -0.906000, LLR [1044] = 0.000000
recv[1045] = 1.037311, LLR [1045] = 0.000000
recv[1046] = 1.139675, LLR [1046] = 0.000000
recv[1047] = -0.946818, LLR [1047] = 0.000000
recv[1048] = 0.929495, LLR [1048] = 0.000000
recv[1049] = -1.044388, LLR [1049] = 0.000000
recv[1050] = -1.080915, LLR [1050] = 0.000000
recv[1051] = 0.988084, LLR [1051] = 0.000000
recv[1052] = -1.002880, LLR [1052] = 0.000000
recv[1053] = -1.160908, LLR [1053] = 0.000000
recv[1054] = 0.979308, LLR [1054] = 0.000000
recv[1055] = -0.978072, LLR [1055] = 0.000000
recv[1056] = -1.036391, LLR [1056] = 0.000000
recv[1057] = 0.928925, LLR [1057] = 0.000000
recv[1058] = 1.071753, LLR [1058] = 0.000000
recv[1059] = 1.032440, LLR [1059] = 0.000000
recv[1060] = -0.903044, LLR [1060] = 0.000000
recv[1061] = 0.874607, LLR [1061] = 0.000000
recv[1062] = -1.055965, LLR [1062] = 0.000000
recv[1063] = 0.949917, LLR [1063] = 0.000000
recv[1064] = 1.085254, LLR [1064] = 0.000000
recv[1065] = -1.102918, LLR [1065] = 0.000000
recv[1066] = 0.988655, LLR [1066] = 0.000000
recv[1067] = 0.962072, LLR [1067] = 0.000000
recv[1068] = -1.041069, LLR [1068] = 0.000000
recv[1069] = -1.136347, LLR [1069] = 0.000000
recv[1070] = 1.001987, LLR [1070] = 0.000000
recv[1071] = 0.973021, LLR [1071] = 0.000000
recv[1072] = 1.004560, LLR [1072] = 0.000000
recv[1073] = 1.022262, LLR [1073] = 0.000000
recv[1074] = 0.903472, LLR [1074] = 0.000000
recv[1075] = -1.154665, LLR [1075] = 0.000000
recv[1076] = 0.994852, LLR [1076] = 0.000000
recv[1077] = -1.009900, LLR [1077] = 0.000000
recv[1078] = 1.017125, LLR [1078] = 0.000000
recv[1079] = 0.959322, LLR [1079] = 0.000000
recv[1080] = 0.849807, LLR [1080] = 0.000000
recv[1081] = 0.772185, LLR [1081] = 0.000000
recv[1082] = 1.028491, LLR [1082] = 0.000000
recv[1083] = -1.020883, LLR [1083] = 0.000000
recv[1084] = 1.001062, LLR [1084] = 0.000000
recv[1085] = -1.034365, LLR [1085] = 0.000000
recv[1086] = -1.125694, LLR [1086] = 0.000000
recv[1087] = -1.003007, LLR [1087] = 0.000000
recv[1088] = 1.104213, LLR [1088] = 0.000000
recv[1089] = 1.041569, LLR [1089] = 0.000000
recv[1090] = -0.984613, LLR [1090] = 0.000000
recv[1091] = -0.993581, LLR [1091] = 0.000000
recv[1092] = 1.047201, LLR [1092] = 0.000000
recv[1093] = -0.995231, LLR [1093] = 0.000000
recv[1094] = 0.824901, LLR [1094] = 0.000000
recv[1095] = 1.087607, LLR [1095] = 0.000000
recv[1096] = 1.179078, LLR [1096] = 0.000000
recv[1097] = -0.985443, LLR [1097] = 0.000000
recv[1098] = -0.859477, LLR [1098] = 0.000000
recv[1099] = -0.984050, LLR [1099] = 0.000000
recv[1100] = 1.099184, LLR [1100] = 0.000000
recv[1101] = 0.889466, LLR [1101] = 0.000000
recv[1102] = -1.086223, LLR [1102] = 0.000000
recv[1103] = 0.877445, LLR [1103] = 0.000000
recv[1104] = -0.950852, LLR [1104] = 0.000000
recv[1105] = 1.003807, LLR [1105] = 0.000000
recv[1106] = 0.973444, LLR [1106] = 0.000000
recv[1107] = -1.056490, LLR [1107] = 0.000000
recv[1108] = -0.792682, LLR [1108] = 0.000000
recv[1109] = -0.949729, LLR [1109] = 0.000000
